Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type
12.9,2,0.014,3,136.17,2009,1,1,3
13.4,2,0.033,4,164.14,2009,1,1,3
10.29,0,0.123,4,154.03,2009,1,1,3
12.14,1,0.141,8,135.94,2009,1,1,3
10.49,0,0.125,0,118.86,1987,0,1,2
8.38,1,0.152,8,104.11,1998,2,2,1
15.23,1,0.096,9,122.34,2009,1,1,3
10.01,0,0.133,2,104.76,1998,2,2,1
17.77,0,0.047,14,175.25,1999,1,0,0
11.71,2,0.103,4,176.85,1999,1,0,0
8.55,0,0.057,6,155.26,2009,1,1,3
12.48,0,0.021,3,183.1,1987,0,1,2
11.95,0,0.061,3,139.68,2009,1,1,3
12.65,0,0.054,14,136.23,2009,1,1,3
14.99,1,0.205,9,154.74,1987,0,1,2
9.65,2,0.133,4,124.45,1987,0,1,2
14.34,1,0.015,11,122.75,2009,1,1,3
14.55,2,0.092,6,197.58,1987,0,1,2
15.23,0,0.061,6,102.12,2009,1,1,3
15.22,1,0.116,9,166.39,1999,1,0,0
12.92,0,0.04,7,136.02,2009,1,1,3
15.65,1,0.142,9,179.45,1987,0,1,2
9.82,0,0.086,13,95.63,1998,2,2,1
16.87,0,0.053,5,149.08,1999,1,0,0
15.51,1,0.021,9,189.65,1999,1,0,0
11.91,2,0.033,0,105.17,1987,0,1,2
16.21,2,0.041,6,189.13,1999,1,0,0
7.73,0,0.03,10,122.19,1998,2,2,1
11.01,0,0.142,14,167.55,2009,1,1,3
15.76,2,0.032,3,201.96,1999,1,0,0
13.84,1,0.044,8,159.88,2009,1,1,3
13.17,0,0.055,13,145.4,2009,1,1,3
10.43,0,0.09,13,117.52,1987,0,1,2
10.3,0,0.127,14,126.85,2009,1,1,3
9.9,1,0.013,8,139.2,1999,1,0,0
15.49,2,0.054,10,163.02,1999,1,0,0
10.29,2,0.088,6,99.94,1998,2,2,1
14.13,1,0.049,9,134.47,2009,1,1,3
13.49,0,0.071,2,145.6,2009,1,1,3
12.44,0,0.045,4,149.44,2009,1,1,3
13.37,2,0.095,2,171.76,1998,2,2,1
14.4,2,0.039,13,182.76,1987,0,1,2
13.06,0,0.162,15,132.86,2009,1,1,3
11.94,0,0.104,3,158.99,2009,1,1,3
9.96,2,0.036,13,137.0,2009,1,1,3
14.26,1,0.013,9,163.94,1987,0,1,2
12.7,1,0.076,9,209.05,1987,0,1,2
10.36,0,0.043,7,126.49,2009,1,1,3
12.36,0,0.017,12,167.0,2009,1,1,3
8.9,2,0.076,0,143.36,2009,1,1,3
13.73,1,0.05,9,139.12,2009,1,1,3
15.7,2,0.009,10,159.46,1999,1,0,0
10.88,1,0.095,9,111.96,1987,0,1,2
13.77,0,0.015,6,155.54,2009,1,1,3
8.49,0,0.112,0,133.27,1998,2,2,1
12.67,3,0.047,5,124.48,2009,1,1,3
15.97,0,0.064,1,187.64,1999,1,0,0
13.46,0,0.036,6,183.41,1999,1,0,0
10.74,0,0.183,3,129.43,2009,1,1,3
12.05,2,0.175,3,122.68,2009,1,1,3
11.71,0,0.106,4,195.75,1999,1,0,0
10.38,0,0.014,0,107.67,1998,2,2,1
15.54,2,0.068,6,174.46,1987,0,1,2
12.35,2,0.185,3,131.65,2009,1,1,3
11.95,1,0.052,9,112.04,2009,1,1,3
13.82,1,0.021,8,162.84,1987,0,1,2
11.59,0,0.065,5,139.67,2009,1,1,3
15.34,0,0.076,13,123.15,2009,1,1,3
11.3,0,0.282,0,173.55,2009,1,1,3
12.8,2,0.03,0,156.3,2009,1,1,3
12.67,2,0.016,13,176.07,1987,0,1,2
8.99,0,0.045,7,73.33,1998,2,2,1
10.95,0,0.066,2,171.68,2009,1,1,3
15.44,2,0.099,10,194.71,1999,1,0,0
13.29,0,0.21,3,162.14,2009,1,1,3
13.25,0,0.073,0,137.13,2009,1,1,3
12.09,2,0.043,14,149.17,2009,1,1,3
15.89,0,0.03,13,148.23,1999,1,0,0
14.8,0,0.014,1,115.71,2009,1,1,3
15.46,2,0.091,4,218.09,1999,1,0,0
14.11,0,0.079,0,171.77,1999,1,0,0
8.2,0,0.114,13,156.97,2009,1,1,3
14.39,3,0.057,0,184.41,1987,0,1,2
9.21,0,0.01,0,144.35,1999,1,0,0
11.48,1,0.01,8,161.03,2009,1,1,3
14.76,0,0.166,13,130.05,2009,1,1,3
15.2,1,0.045,8,183.49,1987,0,1,2
13.26,2,0.28,4,137.37,2009,1,1,3
14.37,2,0.013,6,121.08,2009,1,1,3
13.62,0,0.069,10,134.47,2009,1,1,3
14.47,0,0.115,4,170.55,1999,1,0,0
12.9,2,0.025,15,172.85,1987,0,1,2
8.93,0,0.053,4,125.75,1998,2,2,1
13.42,2,0.011,10,97.93,2009,1,1,3
12.35,0,0.038,4,117.82,2009,1,1,3
15.23,2,0.067,6,254.34,1999,1,0,0
13.91,1,0.12,8,128.0,2009,1,1,3
13.45,0,0.03,7,148.09,2009,1,1,3
13.49,0,0.049,6,152.38,2009,1,1,3
12.01,0,0.167,4,157.32,2009,1,1,3
11.42,0,0.029,12,138.95,2009,1,1,3
11.74,0,0.107,4,155.03,2009,1,1,3
16.45,0,0.052,10,173.16,1999,1,0,0
15.72,0,0.123,15,186.22,1999,1,0,0
10.82,0,0.103,13,144.35,2009,1,1,3
11.17,1,0.028,9,129.35,2009,1,1,3
13.23,0,0.061,5,127.23,2009,1,1,3
13.85,0,0.054,6,216.44,1999,1,0,0
14.5,0,0.052,13,151.13,2009,1,1,3
13.88,2,0.068,6,159.78,2009,1,1,3
13.32,2,0.039,6,166.56,1987,0,1,2
12.14,0,0.142,10,149.87,1998,2,2,1
9.0,2,0.021,0,103.73,1998,2,2,1
13.94,0,0.088,6,189.15,1987,0,1,2
10.72,2,0.097,5,130.54,2009,1,1,3
11.04,2,0.033,4,119.75,2009,1,1,3
12.51,2,0.116,3,119.07,2009,1,1,3
16.67,1,0.046,9,202.84,1999,1,0,0
16.53,0,0.037,4,169.09,1987,0,1,2
12.84,0,0.072,4,150.22,2009,1,1,3
9.41,0,0.054,14,102.47,1998,2,2,1
13.3,1,0.046,9,152.97,2009,1,1,3
11.18,0,0.159,0,121.69,2009,1,1,3
12.44,0,0.135,4,119.38,2009,1,1,3
12.23,0,0.078,6,161.37,2009,1,1,3
9.04,0,0.025,13,129.15,1998,2,2,1
8.24,0,0.066,10,64.4,1998,2,2,1
8.69,1,0.087,9,92.38,1998,2,2,1
13.53,1,0.149,8,144.49,2009,1,1,3
10.71,1,0.079,8,111.89,1998,2,2,1
17.54,0,0.041,13,159.44,1999,1,0,0
15.25,3,0.008,0,228.55,1999,1,0,0
13.36,2,0.102,6,143.48,2009,1,1,3
16.85,1,0.058,8,170.34,1999,1,0,0
14.62,1,0.166,11,210.23,1999,1,0,0
14.35,0,0.043,13,129.57,2009,1,1,3
14.28,2,0.031,3,162.08,1987,0,1,2
15.46,0,0.021,6,191.51,1999,1,0,0
11.21,0,0.128,6,100.08,1998,2,2,1
16.57,0,0.036,0,192.61,1999,1,0,0
17.14,1,0.105,9,167.24,1999,1,0,0
12.03,0,0.048,4,176.72,2009,1,1,3
12.16,0,0.059,13,157.33,2009,1,1,3
14.28,1,0.077,9,162.93,1987,0,1,2
13.38,1,0.03,9,130.7,2009,1,1,3
12.44,0,0.05,4,115.78,2009,1,1,3
13.91,2,0.046,14,162.65,1987,0,1,2
16.07,0,0.167,10,148.86,1999,1,0,0
12.5,0,0.048,6,157.76,2009,1,1,3
12.08,0,0.011,6,143.91,2009,1,1,3
12.81,1,0.16,9,159.7,2009,1,1,3
14.2,0,0.033,6,135.22,2009,1,1,3
10.02,0,0.032,5,146.9,2009,1,1,3
11.32,0,0.063,10,128.01,2009,1,1,3
11.45,2,0.124,3,125.22,2009,1,1,3
14.73,1,0.173,8,136.46,2009,1,1,3
16.09,2,0.098,2,150.38,1999,1,0,0
10.7,0,0.089,10,112.28,1987,0,1,2
13.28,2,0.104,6,143.17,2009,1,1,3
11.69,0,0.047,4,133.27,2009,1,1,3
10.56,0,0.025,13,161.71,2009,1,1,3
15.01,0,0.064,6,191.21,1987,0,1,2
14.34,2,0.035,4,133.82,2009,1,1,3
8.97,1,0.049,8,95.58,1998,2,2,1
14.38,1,0.028,9,179.28,1987,0,1,2
12.26,0,0.058,6,132.85,2009,1,1,3
10.38,1,0.094,9,96.67,1998,2,2,1
13.75,0,0.061,6,164.34,1987,0,1,2
13.45,0,0.08,15,148.98,2009,1,1,3
14.11,2,0.063,6,160.54,1987,0,1,2
12.47,1,0.017,8,174.78,2009,1,1,3
12.11,0,0.129,14,124.48,2009,1,1,3
13.56,0,0.091,3,181.83,1999,1,0,0
10.3,0,0.01,6,122.52,1987,0,1,2
10.64,0,0.02,7,165.99,2009,1,1,3
12.8,0,0.03,5,135.8,2009,1,1,3
7.53,0,0.021,4,143.66,1998,2,2,1
12.5,0,0.022,6,138.26,2009,1,1,3
12.33,1,0.212,9,140.7,2009,1,1,3
14.14,0,0.021,3,155.28,2009,1,1,3
12.22,1,0.09,9,142.25,2009,1,1,3
10.77,3,0.083,10,180.96,2009,1,1,3
13.33,0,0.069,0,190.93,1987,0,1,2
13.19,2,0.104,15,143.69,2009,1,1,3
15.08,0,0.14,4,193.21,1987,0,1,2
15.02,0,0.157,13,214.85,1999,1,0,0
10.47,0,0.038,5,108.94,1998,2,2,1
11.27,2,0.065,6,122.63,2009,1,1,3
9.62,1,0.154,9,94.81,1998,2,2,1
10.89,0,0.007,14,113.48,1987,0,1,2
12.08,1,0.118,9,162.84,2009,1,1,3
12.42,1,0.053,11,188.37,1999,1,0,0
11.47,1,0.041,8,116.17,2009,1,1,3
11.34,0,0.053,6,114.35,1987,0,1,2
13.65,0,0.028,13,164.91,1987,0,1,2
14.05,0,0.11,6,168.85,1999,1,0,0
13.01,1,0.054,9,144.54,2009,1,1,3
14.49,0,0.006,15,132.28,2009,1,1,3
13.48,0,0.097,13,122.58,2009,1,1,3
9.91,2,0.044,3,136.33,2009,1,1,3
12.95,0,0.045,3,91.27,1987,0,1,2
13.88,0,0.013,10,103.23,2009,1,1,3
11.26,0,0.092,3,96.32,1998,2,2,1
14.94,1,0.077,9,188.74,1987,0,1,2
16.62,1,0.033,9,166.03,1987,0,1,2
17.5,2,0.034,0,177.64,1999,1,0,0
14.47,0,0.031,6,142.74,2009,1,1,3
14.19,0,0.052,13,170.91,1999,1,0,0
13.76,0,0.015,13,179.12,1999,1,0,0
14.9,1,0.049,8,171.89,1987,0,1,2
9.96,1,0.147,9,138.57,2009,1,1,3
11.27,0,0.116,6,124.9,2009,1,1,3
13.55,0,0.124,14,147.12,2009,1,1,3
7.6,1,0.063,9,134.67,1998,2,2,1
10.96,2,0.073,5,165.12,2009,1,1,3
14.59,1,0.062,9,155.01,1987,0,1,2
15.97,0,0.015,13,155.56,1999,1,0,0
16.38,1,0.02,9,203.99,1999,1,0,0
17.6,2,0.031,13,158.67,1999,1,0,0
14.84,0,0.102,2,146.12,2009,1,1,3
14.7,0,0.047,14,131.68,2009,1,1,3
15.1,0,0.08,3,170.16,1999,1,0,0
12.12,0,0.055,13,101.18,1987,0,1,2
9.23,0,0.038,5,105.33,1998,2,2,1
11.85,1,0.083,9,131.37,2009,1,1,3
8.53,1,0.089,8,132.08,1998,2,2,1
14.41,1,0.054,8,168.21,1999,1,0,0
12.83,0,0.017,10,207.05,1987,0,1,2
15.59,0,0.005,5,162.29,1999,1,0,0
13.02,0,0.054,13,153.36,2009,1,1,3
14.53,0,0.054,12,142.33,2009,1,1,3
9.65,0,0.043,10,109.7,1998,2,2,1
11.27,0,0.049,14,128.89,2009,1,1,3
12.7,1,0.013,11,126.66,2009,1,1,3
10.61,1,0.074,9,113.98,1987,0,1,2
7.35,2,0.087,7,114.53,1999,1,0,0
14.03,0,0.017,5,198.32,1987,0,1,2
11.4,2,0.074,13,127.87,2009,1,1,3
13.47,1,0.021,9,126.33,2009,1,1,3
7.71,0,0.029,10,148.91,1998,2,2,1
12.82,2,0.009,10,119.88,2009,1,1,3
10.35,3,0.017,6,95.05,1998,2,2,1
15.45,0,0.2,3,206.62,1999,1,0,0
13.87,2,0.104,14,170.58,1999,1,0,0
11.5,2,0.149,5,140.08,2009,1,1,3
15.83,0,0.041,6,202.6,1999,1,0,0
10.95,1,0.032,11,165.57,2009,1,1,3
15.09,2,0.114,15,114.89,2009,1,1,3
7.69,1,0.025,9,111.11,1998,2,2,1
16.76,0,0.177,4,156.14,1987,0,1,2
15.46,2,0.042,6,185.91,1987,0,1,2
12.16,0,0.022,6,171.91,2009,1,1,3
9.23,0,0.022,5,146.69,2009,1,1,3
14.41,0,0.12,13,202.29,1987,0,1,2
11.0,0,0.038,6,100.66,1998,2,2,1
13.21,0,0.138,6,110.99,2009,1,1,3
13.03,0,0.043,0,166.58,2009,1,1,3
10.82,2,0.043,10,172.87,2009,1,1,3
13.31,0,0.14,14,165.0,2009,1,1,3
14.42,2,0.036,4,162.86,1998,2,2,1
10.08,2,0.097,14,165.38,2009,1,1,3
11.98,0,0.054,0,182.9,1987,0,1,2
12.41,0,0.13,0,171.3,2009,1,1,3
13.36,1,0.142,8,166.4,1987,0,1,2
9.43,0,0.09,6,113.1,1998,2,2,1
10.25,1,0.016,9,150.06,2009,1,1,3
9.79,0,0.006,6,161.0,2009,1,1,3
11.5,2,0.103,5,173.28,2009,1,1,3
11.34,1,0.049,9,187.99,2009,1,1,3
14.99,2,0.034,10,188.32,1987,0,1,2
11.21,2,0.06,6,178.28,2009,1,1,3
14.28,0,0.039,14,157.16,1987,0,1,2
14.85,2,0.03,13,215.25,1999,1,0,0
17.08,0,0.114,6,156.15,1987,0,1,2
14.11,2,0.069,0,150.74,2009,1,1,3
11.15,0,0.165,0,131.87,2009,1,1,3
12.1,2,0.006,5,108.13,2009,1,1,3
14.83,2,0.057,10,181.34,1987,0,1,2
13.07,0,0.019,6,123.23,2009,1,1,3
12.6,2,0.037,4,154.94,2009,1,1,3
13.76,2,0.073,4,171.5,1999,1,0,0
8.19,2,0.03,10,121.32,1998,2,2,1
9.95,2,0.032,10,112.26,1998,2,2,1
10.95,0,0.011,3,118.31,1987,0,1,2
12.74,1,0.021,8,173.87,1987,0,1,2
15.15,0,0.047,5,142.13,2009,1,1,3
10.93,0,0.037,6,107.15,1998,2,2,1
12.08,0,0.048,10,127.74,2009,1,1,3
11.8,0,0.019,5,97.54,1998,2,2,1
13.34,0,0.033,13,180.09,1999,1,0,0
12.51,0,0.019,6,123.78,2009,1,1,3
13.08,2,0.05,13,189.87,1999,1,0,0
14.21,0,0.083,0,158.74,1987,0,1,2
13.16,0,0.116,6,151.84,2009,1,1,3
13.36,1,0.067,8,130.26,2009,1,1,3
11.44,0,0.162,4,152.76,2009,1,1,3
14.68,0,0.108,10,220.49,1999,1,0,0
14.46,0,0.116,0,177.96,1999,1,0,0
7.03,2,0.088,3,129.3,1998,2,2,1
15.6,0,0.02,1,171.47,1987,0,1,2
12.19,0,0.017,4,131.52,2009,1,1,3
11.63,0,0.04,13,152.7,2009,1,1,3
11.55,0,0.093,1,115.86,2009,1,1,3
10.95,0,0.081,3,133.99,2009,1,1,3
7.86,0,0.12,13,144.42,1987,0,1,2
10.78,0,0.016,1,95.76,1998,2,2,1
10.67,1,0.177,8,135.05,2009,1,1,3
15.58,0,0.061,3,153.82,1998,2,2,1
11.83,0,0.228,10,126.53,2009,1,1,3
13.75,0,0.054,6,148.99,2009,1,1,3
11.63,0,0.022,10,136.05,2009,1,1,3
11.95,0,0.096,5,120.64,2009,1,1,3
13.29,0,0.128,6,192.34,1998,2,2,1
10.73,0,0.141,5,140.08,2009,1,1,3
15.38,2,0.145,4,168.12,1987,0,1,2
16.28,0,0.13,6,161.79,1987,0,1,2
11.34,0,0.144,13,152.01,2009,1,1,3
8.87,0,0.062,6,134.27,1987,0,1,2
18.26,0,0.031,14,174.31,1999,1,0,0
12.13,1,0.052,9,114.97,2009,1,1,3
12.1,1,0.055,9,138.4,2009,1,1,3
15.24,1,0.024,11,165.87,1999,1,0,0
11.26,1,0.074,9,151.55,2009,1,1,3
15.14,0,0.094,10,162.51,1999,1,0,0
10.66,2,0.021,0,135.28,2009,1,1,3
12.94,0,0.124,3,198.96,1998,2,2,1
10.15,2,0.016,6,135.23,2009,1,1,3
12.24,0,0.006,5,107.48,2009,1,1,3
12.64,1,0.065,9,115.04,2009,1,1,3
15.07,0,0.082,5,167.61,1999,1,0,0
13.7,2,0.081,15,158.61,2009,1,1,3
11.54,0,0.016,5,126.03,2009,1,1,3
12.56,2,0.048,1,109.71,2009,1,1,3
13.91,0,0.162,6,110.35,2009,1,1,3
8.85,0,0.123,3,113.28,1998,2,2,1
13.69,3,0.024,3,148.11,2009,1,1,3
12.33,2,0.112,5,165.25,2009,1,1,3
13.56,2,0.042,0,121.49,2009,1,1,3
9.37,0,0.027,6,133.89,1987,0,1,2
11.81,0,0.188,6,109.81,2009,1,1,3
13.9,0,0.095,13,185.63,1987,0,1,2
16.34,0,0.047,13,162.07,1987,0,1,2
7.65,0,0.111,13,92.53,1998,2,2,1
10.56,2,0.119,6,104.91,1998,2,2,1
13.33,0,0.075,6,170.77,1987,0,1,2
12.75,0,0.038,10,103.29,2009,1,1,3
11.92,0,0.039,5,136.88,2009,1,1,3
13.88,2,0.042,4,138.31,2009,1,1,3
12.46,1,0.053,11,155.15,2009,1,1,3
13.4,0,0.031,13,157.42,2009,1,1,3
13.25,0,0.127,7,148.01,2009,1,1,3
10.84,2,0.062,5,100.32,1998,2,2,1
13.39,0,0.041,13,159.07,2009,1,1,3
12.39,0,0.026,3,160.13,2009,1,1,3
9.25,1,0.015,8,117.89,1998,2,2,1
18.74,0,0.052,6,199.51,1999,1,0,0
13.46,0,0.065,6,162.02,2009,1,1,3
11.29,0,0.067,13,103.72,1998,2,2,1
14.72,0,0.015,14,164.27,1987,0,1,2
11.28,0,0.032,13,159.45,2009,1,1,3
16.24,0,0.018,0,128.41,2009,1,1,3
14.34,1,0.031,8,121.28,2009,1,1,3
11.36,0,0.039,10,138.6,2009,1,1,3
10.59,2,0.009,7,136.19,2009,1,1,3
12.77,0,0.029,13,141.33,2009,1,1,3
12.58,0,0.059,4,146.51,2009,1,1,3
12.48,0,0.026,5,99.54,1987,0,1,2
14.02,1,0.064,9,166.37,1987,0,1,2
16.41,0,0.04,0,173.77,1999,1,0,0
12.55,0,0.039,4,152.82,2009,1,1,3
13.4,0,0.018,6,219.77,1999,1,0,0
12.24,2,0.139,5,145.07,2009,1,1,3
15.02,0,0.051,5,151.97,1987,0,1,2
15.02,1,0.125,9,197.08,1999,1,0,0
10.87,0,0.149,14,184.65,2009,1,1,3
8.07,0,0.016,6,160.89,2009,1,1,3
14.64,1,0.016,8,168.0,1999,1,0,0
11.11,1,0.124,11,147.86,2009,1,1,3
13.19,0,0.042,0,130.79,2009,1,1,3
11.01,1,0.017,11,91.72,1998,2,2,1
13.17,2,0.044,10,214.77,1987,0,1,2
10.57,0,0.058,10,133.11,2009,1,1,3
10.98,0,0.125,5,184.29,2009,1,1,3
14.42,0,0.129,5,152.98,2009,1,1,3
9.5,2,0.035,7,181.02,2009,1,1,3
11.36,0,0.058,13,173.62,2009,1,1,3
15.74,0,0.172,0,125.58,2009,1,1,3
11.85,1,0.128,9,128.43,2009,1,1,3
13.63,0,0.036,14,171.9,1987,0,1,2
14.06,0,0.053,14,169.1,1999,1,0,0
14.3,0,0.042,6,149.61,2009,1,1,3
11.78,0,0.174,14,96.9,1998,2,2,1
12.59,0,0.018,6,125.11,2009,1,1,3
13.38,2,0.042,5,162.95,2009,1,1,3
10.43,1,0.071,9,110.95,1998,2,2,1
14.36,2,0.077,14,107.01,2009,1,1,3
14.13,0,0.023,0,179.64,1999,1,0,0
11.16,1,0.099,9,176.02,2009,1,1,3
13.97,2,0.04,5,181.11,1999,1,0,0
12.44,0,0.047,0,159.73,2009,1,1,3
13.83,0,0.064,13,161.4,1998,2,2,1
17.05,0,0.066,13,203.48,1999,1,0,0
11.0,2,0.026,4,136.85,2009,1,1,3
13.58,1,0.022,9,145.46,2009,1,1,3
11.9,2,0.022,13,119.42,2009,1,1,3
7.42,0,0.052,5,98.35,1998,2,2,1
11.84,2,0.072,3,116.18,2009,1,1,3
14.69,0,0.043,4,181.42,1987,0,1,2
11.26,0,0.146,0,142.78,2009,1,1,3
11.25,0,0.034,1,121.47,2009,1,1,3
15.57,2,0.052,13,186.2,1987,0,1,2
15.63,3,0.147,5,190.71,1999,1,0,0
11.93,0,0.105,6,178.76,2009,1,1,3
7.54,0,0.079,6,153.76,1987,0,1,2
12.65,2,0.093,6,164.41,2009,1,1,3
11.51,0,0.041,13,151.54,2009,1,1,3
13.87,0,0.055,10,142.04,2009,1,1,3
14.23,0,0.076,4,188.09,1987,0,1,2
9.23,2,0.105,6,110.49,1998,2,2,1
9.94,2,0.046,10,132.99,2009,1,1,3
14.45,0,0.089,10,130.31,2009,1,1,3
10.01,2,0.042,0,123.73,1987,0,1,2
12.57,1,0.018,9,118.08,2009,1,1,3
11.54,2,0.175,0,178.34,2009,1,1,3
15.94,0,0.042,6,190.27,1999,1,0,0
12.36,2,0.035,3,176.08,2009,1,1,3
12.39,2,0.14,2,137.74,2009,1,1,3
13.97,2,0.052,10,161.06,1987,0,1,2
10.49,0,0.097,1,112.91,1998,2,2,1
10.72,0,0.043,5,152.56,2009,1,1,3
10.81,2,0.068,3,151.88,2009,1,1,3
12.58,0,0.018,1,93.84,1987,0,1,2
10.24,0,0.015,12,176.28,2009,1,1,3
14.0,2,0.042,2,165.12,1987,0,1,2
13.82,0,0.156,5,181.45,1999,1,0,0
11.78,0,0.042,13,61.63,1998,2,2,1
11.48,0,0.035,14,125.5,2009,1,1,3
11.8,1,0.072,9,108.98,1987,0,1,2
10.55,0,0.023,10,156.74,2009,1,1,3
13.36,0,0.03,4,134.44,2009,1,1,3
8.77,0,0.139,13,93.29,1998,2,2,1
12.13,0,0.13,14,171.09,2009,1,1,3
10.32,0,0.113,6,131.29,2009,1,1,3
11.86,2,0.083,3,130.73,2009,1,1,3
16.12,0,0.079,5,190.07,1999,1,0,0
9.59,0,0.043,13,133.84,1987,0,1,2
15.18,1,0.025,9,186.82,1987,0,1,2
8.52,2,0.012,13,153.31,2009,1,1,3
10.63,2,0.152,5,146.72,2009,1,1,3
9.89,0,0.145,13,128.97,1987,0,1,2
13.71,2,0.073,6,151.2,2009,1,1,3
13.41,1,0.081,9,150.6,2009,1,1,3
11.55,0,0.162,15,191.87,1987,0,1,2
13.01,0,0.116,4,145.12,2009,1,1,3
14.47,1,0.009,8,238.69,1999,1,0,0
14.96,0,0.104,13,127.2,2009,1,1,3
14.65,0,0.009,14,158.12,1987,0,1,2
13.97,2,0.117,4,105.52,2009,1,1,3
14.91,1,0.023,11,121.61,2009,1,1,3
13.93,0,0.039,10,147.39,1999,1,0,0
12.79,0,0.097,4,141.13,2009,1,1,3
11.12,0,0.186,6,156.32,2009,1,1,3
12.09,2,0.038,3,147.86,2009,1,1,3
12.02,2,0.089,5,153.28,2009,1,1,3
15.53,0,0.046,3,225.08,1999,1,0,0
17.16,0,0.026,4,180.2,1999,1,0,0
12.1,1,0.009,11,183.08,1987,0,1,2
12.73,1,0.069,9,153.45,2009,1,1,3
11.15,0,0.087,13,151.11,2009,1,1,3
14.56,0,0.024,0,187.96,1987,0,1,2
9.29,0,0.043,4,139.78,2009,1,1,3
6.95,0,0.061,13,78.82,1998,2,2,1
12.18,0,0.027,5,161.55,2009,1,1,3
11.89,1,0.11,8,110.23,2009,1,1,3
11.69,0,0.053,0,158.94,1998,2,2,1
13.79,0,0.074,3,151.5,2009,1,1,3
14.5,2,0.046,13,165.21,1999,1,0,0
15.75,2,0.047,3,192.84,1999,1,0,0
10.01,2,0.052,13,171.37,2009,1,1,3
10.99,0,0.057,13,140.77,2009,1,1,3
11.92,0,0.035,6,146.65,2009,1,1,3
17.12,1,0.13,8,166.63,1999,1,0,0
14.26,0,0.166,4,133.46,2009,1,1,3
15.9,0,0.076,5,198.33,1999,1,0,0
8.75,0,0.068,6,105.97,1998,2,2,1
14.3,2,0.02,3,138.49,2009,1,1,3
10.55,0,0.03,13,132.86,2009,1,1,3
15.42,0,0.019,13,173.6,1987,0,1,2
10.03,0,0.017,6,104.65,1998,2,2,1
14.51,2,0.065,3,170.68,1999,1,0,0
11.64,0,0.05,13,126.35,2009,1,1,3
13.3,2,0.076,4,138.01,2009,1,1,3
11.85,0,0.029,15,99.67,1987,0,1,2
8.35,2,0.015,0,106.13,1998,2,2,1
14.22,2,0.083,3,158.94,1987,0,1,2
12.66,1,0.058,9,145.17,2009,1,1,3
9.85,0,0.045,4,151.38,2009,1,1,3
13.71,0,0.066,13,130.69,2009,1,1,3
11.29,0,0.108,3,157.25,2009,1,1,3
15.44,2,0.057,13,189.78,1999,1,0,0
14.09,0,0.046,10,150.12,2009,1,1,3
14.2,0,0.024,3,126.58,2009,1,1,3
16.17,2,0.015,13,219.42,1999,1,0,0
15.74,2,0.17,5,172.77,1987,0,1,2
11.76,2,0.037,4,106.78,1987,0,1,2
15.0,0,0.081,14,175.22,1987,0,1,2
10.32,0,0.043,6,137.9,2009,1,1,3
8.52,0,0.055,10,105.69,1998,2,2,1
12.85,0,0.009,5,174.84,1987,0,1,2
10.93,2,0.179,13,125.73,2009,1,1,3
13.76,0,0.041,5,147.45,2009,1,1,3
9.19,2,0.046,10,108.36,1998,2,2,1
14.57,1,0.117,9,174.42,1999,1,0,0
14.1,0,0.056,15,161.7,1987,0,1,2
12.11,2,0.126,13,144.37,2009,1,1,3
13.55,0,0.043,4,191.19,1987,0,1,2
9.67,2,0.093,5,114.76,1998,2,2,1
9.9,0,0.113,5,143.4,2009,1,1,3
11.0,1,0.038,9,139.71,2009,1,1,3
10.62,1,0.027,8,157.19,2009,1,1,3
11.31,0,0.014,10,162.54,2009,1,1,3
13.2,0,0.033,13,131.79,2009,1,1,3
12.21,0,0.168,5,118.01,2009,1,1,3
14.75,0,0.053,6,166.92,1999,1,0,0
12.99,0,0.072,7,202.05,1987,0,1,2
15.41,0,0.089,13,195.41,1999,1,0,0
8.71,0,0.048,6,112.89,1998,2,2,1
15.34,1,0.082,8,163.08,1999,1,0,0
13.45,0,0.092,7,153.92,2009,1,1,3
15.96,0,0.045,3,159.06,1999,1,0,0
15.53,3,0.104,0,127.96,2009,1,1,3
11.85,0,0.027,13,143.52,2009,1,1,3
13.43,0,0.037,13,200.69,1987,0,1,2
14.39,1,0.099,8,146.09,2009,1,1,3
17.47,2,0.03,10,175.52,1999,1,0,0
14.92,0,0.173,14,172.54,1999,1,0,0
13.01,0,0.036,5,174.9,1987,0,1,2
13.43,0,0.016,6,142.04,2009,1,1,3
13.33,0,0.129,6,154.17,2009,1,1,3
14.25,0,0.05,5,139.12,2009,1,1,3
14.79,0,0.037,6,211.92,1999,1,0,0
13.51,0,0.191,6,142.7,2009,1,1,3
8.03,2,0.177,10,129.85,1998,2,2,1
11.23,0,0.061,6,170.56,2009,1,1,3
14.51,0,0.023,13,181.84,1987,0,1,2
13.31,0,0.046,10,174.14,1987,0,1,2
11.81,0,0.1,14,180.62,2009,1,1,3
14.92,0,0.114,12,160.54,1999,1,0,0
13.96,0,0.176,6,161.83,1987,0,1,2
14.58,1,0.061,9,149.75,2009,1,1,3
11.57,0,0.009,5,109.25,1987,0,1,2
9.09,0,0.16,0,124.01,1998,2,2,1
14.1,1,0.052,9,138.77,2009,1,1,3
15.15,0,0.048,6,178.89,1987,0,1,2
12.81,0,0.019,13,189.23,1999,1,0,0
15.34,0,0.104,15,176.23,1987,0,1,2
